centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;centro_titular;dat_codigo;dat_nombre;direccion_codigo_postal;municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;direccion_coor_x;direccion_coor_y;fecha_constitución
28031816;C.P.UNIDAD APOSTOLADO GITANO;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;0.0;79;Madrid;17.0;Villaverde;441846.0;4475551.5; 
28031828;JESUS DE NAZARET;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;APOSTOLADO GITANO;5;Madrid-Capital;0.0;79;Madrid;18.0;Villa de Vallecas;441846.0;4475551.5;1980-09-05
28031831;LOS CAPRICHOS;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;APOSTOLADO GITANO;5;Madrid-Capital;0.0;79;Madrid;10.0;Latina;441846.0;4475551.5;1980-09-05
28031841;C.DE PREES.LOS DELFINES;1;CP PRE;CENTRO PUBLICO DE EDUCACION PREESCOLAR;PÚBLICO;COMUNIDAD AUTONOMA (EX.INAS);5;Madrid-Capital;0.0;79;Madrid;13.0;Puente de Vallecas;441846.0;4475551.5; 
28031853;VIRGEN EL MAR;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;APOSTOLADO GITANO;5;Madrid-Capital;0.0;79;Madrid;10.0;Latina;441846.0;4475551.5;1980-09-06
28031865;C.P.VIRGEN DEL ROCIO;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;0.0;79;Madrid;13.0;Puente de Vallecas;441846.0;4475551.5; 
28031877;NTRA.SRA.DE LA MACARENA;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;APOSTOLADO GITANO;5;Madrid-Capital;0.0;79;Madrid;11.0;Carabanchel;441846.0;4475551.5;1980-09-06
28031889;SAN ELOY;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;APOSTOLADO GITANO;5;Madrid-Capital;0.0;79;Madrid;8.0;Fuencarral-El Pardo;441846.0;4475551.5;1980-09-06
28031890;C.P.SAN MARTIN DE PORRES;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;0.0;79;Madrid;18.0;Villa de Vallecas;441846.0;4475551.5; 
28031907;VIRGEN DE LA ESTRELLA;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;APOSTOLADO GITANO;5;Madrid-Capital;0.0;79;Madrid;13.0;Puente de Vallecas;441846.0;4475551.5;1980-09-06
28031919;SANTA JULIA;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;APOSTOLADO GITANO;5;Madrid-Capital;0.0;79;Madrid;17.0;Villaverde;441846.0;4475551.5;1980-09-06
28031920;C.P.VIRGEN DE GUADALUPE;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;0.0;79;Madrid;8.0;Fuencarral-El Pardo;441846.0;4475551.5; 
28031932;SAN VICTOR;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;APOSTOLADO GITANO;5;Madrid-Capital;0.0;79;Madrid;8.0;Fuencarral-El Pardo;441846.0;4475551.5;1980-09-06
28031944;C.P.MONTE CARMELO;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;0.0;79;Madrid;8.0;Fuencarral-El Pardo;441846.0;4475551.5; 
28031956;ANGEL GOMEZ DE ANDRES;12;CP PRI;COLEGIO DE EDUCACIÓN PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;28190.0;88;Montejo de la Sierra;0.0;Sin distrito;455149.0;4545375.0;1995-03-28
28031968;NUEVO HORIZONTE;21;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO;ASOCIACION NUEVO HORIZONTE;4;Madrid-Oeste;28223.0;115;Pozuelo de Alarcón;0.0;Sin distrito;431662.0;4476825.0;1980-08-30
28031971;CARRETAS;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28500.0;14;Arganda del Rey;0.0;Sin distrito;462849.0;4461394.0;1980-12-22
28031981;BRAOJOS;3;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;28737.0;24;Braojos;0.0;Sin distrito;445995.0;4543318.0;1980-12-22
28031993;NUESTRA SEÑORA DE LA VEGA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;ENSEÑANZAS Y PROMOCION S.A.;5;Madrid-Capital;28029.0;79;Madrid;8.0;Fuencarral-El Pardo;439616.0;4480557.0;1980-12-26
28032006;SAGRADA FAMILIA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;INSTITUTO BIENAVENTURADA V. MARIA;5;Madrid-Capital;0.0;79;Madrid;5.0;Chamartín;441846.0;4475551.5;1982-12-30
28032018;ESCUELA POLITECNICA GINER;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO CONCERTADO;CENTRO ESPAÑOL DE TECNOLOGIA APLICADA, S.L.;5;Madrid-Capital;28024.0;79;Madrid;10.0;Latina;435024.0;4471801.0;1980-12-31
28032021;VIRGEN DE LA ENCINA;11;CPR EGB;CENTRO PRIVADO DE EDUCACIÓN GENERAL BASICA;PRIVADO;ALICIA LAZARO ANDRADA 18992;2;Madrid-Sur;28934.0;92;Móstoles;0.0;Sin distrito;426495.0;4463824.0;1981-01-15
28032031;CONSTITUCION;3;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;28230.0;127;Rozas de Madrid, Las;0.0;Sin distrito;424325.0;4485791.0;1980-12-24
28032043;C.P.MARQUES DE LA VALDAVIA-JARAMA;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;0.0;130;San Fernando de Henares;0.0;Sin distrito;455283.0;4474941.0; 
28032055;ROBLEDONDO;12;CP PRI;COLEGIO DE EDUCACIÓN PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;28296.0;135;Santa María de la Alameda;0.0;Sin distrito;0.0;0.0;1994-03-21
28032067;C.P.ALAMIN;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;0.0;171;Villa del Prado;0.0;Sin distrito;389185.0;4458925.5; 
28032079;CLIFFORD NURSERY SCHOOL;8;EIPR;ESCUELA INFANTIL PRIVADA;PRIVADO;CAMARINES ESCUELAS INFANTILES, S.L.;5;Madrid-Capital;28023.0;79;Madrid;9.0;Moncloa-Aravaca;434982.0;4478946.0;1981-04-02
28032080;MAGUNAS;21;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO;MONTSERRAT JIMENEZ ORGADO 2793;5;Madrid-Capital;28043.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1980-12-29
28032092;ACADEMIA DOVI-C.DE EPA;37;CPRIEPA;CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS;PRIVADO;GREGORIO VICENTE PEREZ;5;Madrid-Capital;0.0;79;Madrid;7.0;Chamberí;441846.0;4475551.5;1981-01-22
28032109;SANTA LUISA;4;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO CONCERTADO;FUNDACION EDUCACION Y EVANGELIO;5;Madrid-Capital;28021.0;79;Madrid;17.0;Villaverde;442213.0;4467156.0;1992-04-03
28032110;HEASE;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO CONCERTADO;SOCIEDAD COOPERATIVA MADRILEÑA TEIDE-HEASE;5;Madrid-Capital;28021.0;79;Madrid;17.0;Villaverde;439937.0;4466640.0;1981-03-02
28032122;ACADEMIA AUXIBAN;53;CPR FP;CENTRO PRIVADO DE FORMACION PROFESIONAL;PRIVADO;PEDRO GOMEZ JUAN FEZ.Y AGUSTIN MARTIN;2;Madrid-Sur;0.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1981-04-10
28032134;CENTRO EDUCATIVO PONCE DE LEON;21;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO CONCERTADO;ASOCIACION DE GESTION DOCENTE Y CULTURAL;5;Madrid-Capital;28041.0;79;Madrid;12.0;Usera;440882.0;4469272.0;1981-03-25
28032146;MILAGROSA, LA;4;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;RR. HIJAS DE LA CARIDAD;5;Madrid-Capital;28030.0;79;Madrid;14.0;Moratalaz;441846.0;4475551.5;1991-12-20
28032158;QUO VADIS;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;PIA UNION SEGLAR ANGELES DEL CERRO;5;Madrid-Capital;28034.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1980-12-30
28032161;OBRA SO.N.S.MONTSERRAT-S.SIMON Y S.JUDAS;4;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;ASOCIACION CULTURAL SURCO;5;Madrid-Capital;28041.0;79;Madrid;12.0;Usera;441846.0;4475551.5;1980-12-30
28032171;PARROQUIAL SANTA ANA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;ARZOBISPADO MADRID - ALCALA;5;Madrid-Capital;0.0;79;Madrid;15.0;Ciudad Lineal;441846.0;4475551.5;1980-12-30
28032183;VIRGEN MILAGROSA;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;FUNDACION EDUCACION Y EVANGELIO;5;Madrid-Capital;28033.0;79;Madrid;16.0;Hortaleza;445688.0;4480734.0;1980-12-30
28032195;CENIT;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;ACENIT,S.L.;5;Madrid-Capital;28017.0;79;Madrid;15.0;Ciudad Lineal;445451.0;4475870.0;1981-04-09
28032201;PAUTA (AUTISTAS);21;CPR EE;CENTRO PRIVADO DE EDUCACIÓN ESPECIAL;PRIVADO CONCERTADO;ASOCIACION PAUTA;5;Madrid-Capital;28022.0;79;Madrid;20.0;San Blas-Canillejas;441846.0;4475551.5;1980-12-29
28032213;ACADEMIA RIPOLLES;51;SFP;SECCION DE FORMACION PROFESIONAL;PRIVADO;MARIA TERESA RIPOLLES BARREDA;5;Madrid-Capital;0.0;79;Madrid;16.0;Hortaleza;441846.0;4475551.5;1981-04-10
28032225;JESUS MARIA-NUESTRA SEÑORA CARIDAD DEL COBRE;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;RELIGIOSAS DE JESUS MARIA;5;Madrid-Capital;28037.0;79;Madrid;20.0;San Blas-Canillejas;445996.0;4476416.0;1962-04-25
28032237;FARIDA, ACADEMIA DE ESTETICA;61;CPE;CENTRO DE PELUQUERIA Y ESTETICA;PRIVADO;VICENTA EMILIA DURA BAÑULS.;5;Madrid-Capital;28004.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1980-12-31
28032249;E.U.DE ING.TECNICA INDUSTRIAL (I.C.A.I.);405;EU;ESCUELA UNIVERSITARIA;PRIVADO;U. PONTIFICIA COMILLAS MADRID;5;Madrid-Capital;28015.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1979-04-04
28032274;F.DE CC.ECONOMICAS Y EMPRESARIALES ICADE;402;FACULTAD;FACULTAD;PRIVADO;U. PONTIFICIA COMILLAS MADRID;5;Madrid-Capital;28015.0;79;Madrid;10.0;Hortaleza;439668.0;4475716.0;1979-04-04
28032298;F. DE DERECHO (ICADE);402;FACULTAD;FACULTAD;PRIVADO;U. PONTIFICIA COMILLAS MADRID;5;Madrid-Capital;28015.0;79;Madrid;10.0;Hortaleza;439668.0;4475716.0;1979-04-04
28032304;E.U. DE ENFERMERIA 'JIMENEZ DIAZ';405;EU;ESCUELA UNIVERSITARIA;PRIVADO;COMUNIDAD DE MADRID;5;Madrid-Capital;28040.0;79;Madrid;10.0;Hortaleza;438935.0;4476535.0;1991-09-27
28032316;SANTA CATALINA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MISIONERAS DE JESUS MARIA Y JOSE;5;Madrid-Capital;28023.0;79;Madrid;10.0;Hortaleza;441846.0;4475551.5;1981-05-07
28032328;ROSALES, LOS;51;SFP;SECCION DE FORMACION PROFESIONAL;PRIVADO;CENTRO CULTURAL PEDRALTA, S.A.;2;Madrid-Sur;28670.0;181;Villaviciosa de Odón;0.0;Sin distrito;421930.0;4469373.0;1981-05-20
28032331;MIGUEL HERNANDEZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28805.0;5;Alcalá de Henares;0.0;Sin distrito;470291.0;4482198.0;1981-08-03
28032341;GARCIA LORCA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28806.0;5;Alcalá de Henares;0.0;Sin distrito;468333.0;4482063.0;1981-08-03
28032353;MIGUEL HERNANDEZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;28100.0;6;Alcobendas;0.0;Sin distrito;446211.0;4488343.0;1981-08-03
28032365;C.DE PREES.ANTONIO MACHADO;1;CP PRE;CENTRO PUBLICO DE EDUCACION PREESCOLAR;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;0.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1981-04-24
28032377;GINER DE LOS RIOS;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28923.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1981-08-03
28032389;MIGUEL HERNANDEZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28922.0;7;Alcorcón;0.0;Sin distrito;429948.0;4465663.0;1981-08-03
28032390;LEON FELIPE;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28500.0;14;Arganda del Rey;0.0;Sin distrito;462277.0;4461004.0;1981-08-03
28032407;MIGUEL DE CERVANTES;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28820.0;49;Coslada;0.0;Sin distrito;453316.0;4475092.5;1981-08-03
28032419;MIGUEL HERNANDEZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;28820.0;49;Coslada;0.0;Sin distrito;453316.0;4475092.5;1981-08-03
28032420;JOHN LENNON;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28943.0;58;Fuenlabrada;0.0;Sin distrito;431430.0;4459265.0;1981-08-03
28032432;PABLO PICASSO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28942.0;58;Fuenlabrada;0.0;Sin distrito;431257.0;4460430.0;1981-08-03
28032444;FRANCISCO DE QUEVEDO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28901.0;65;Getafe;0.0;Sin distrito;437822.0;4462327.0;1981-08-03
28032456;FERNANDO DE LOS RIOS;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28901.0;65;Getafe;0.0;Sin distrito;437804.0;4461299.0;1981-08-03
28032468;MIGUEL HERNANDEZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28904.0;65;Getafe;0.0;Sin distrito;437366.0;4461158.0;1981-08-03
28032471;ARQUITECTO PERIDIS;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28916.0;74;Leganés;0.0;Sin distrito;437065.0;4465113.0;1981-06-19
28032481;CIUDAD DE JAEN;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28041.0;79;Madrid;12.0;Usera;440564.0;4469252.0;1984-07-18
28032493;C.DE PREES.MANUEL SIUROT;1;CP PRE;CENTRO PUBLICO DE EDUCACION PREESCOLAR;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;0.0;79;Madrid;14.0;Moratalaz;441846.0;4475551.5; 
28032501;LEONARDO DA VINCI;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;28220.0;80;Majadahonda;0.0;Sin distrito;425440.0;4481282.0;1981-06-19
28032511;FRANCISCO DE QUEVEDO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;28220.0;80;Majadahonda;0.0;Sin distrito;425286.0;4480321.0;1981-08-03
28032523;JOAN MIRO;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28960.0;92;Móstoles;0.0;Sin distrito;426495.0;4463824.0;1981-08-03
28032535;GERARDO DIEGO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28981.0;106;Parla;0.0;Sin distrito;433798.0;4454780.0;1981-04-24
28032547;PABLO PICASSO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28982.0;106;Parla;0.0;Sin distrito;435199.0;4455129.0;1981-04-24
28032559;ENRIQUE TIERNO GALVAN;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28981.0;106;Parla;0.0;Sin distrito;434637.0;4453119.0;1981-06-19
28032560;LOPE DE VEGA;71;CP PRI-SEC;COLEGIO DE EDUCACIÓN PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28980.0;106;Parla;0.0;Sin distrito;434835.0;4454186.0;1981-08-03
28032572;C.P.PLATERO;10;CP EGB;CENTRO PUBLICO DE EDUCACION GENERAL BASICA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;0.0;148;Torrejón de Ardoz;0.0;Sin distrito;460263.0;4478715.0;1981-08-03
28032584;NUESTRA SEÑORA DEL ROSARIO;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;28341.0;161;Valdemoro;0.0;Sin distrito;441818.0;4448717.0;1981-08-03
28032602;ALDOVEA;73;CPR PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA;PRIVADO;FOMENTO DE CENTROS DE ENSEÑANZA, S.A.;1;Madrid-Norte;28109.0;6;Alcobendas;0.0;Sin distrito;446420.0;4486243.0;1981-06-11
28032614;BASE;73;CPR PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA;PRIVADO;COLEGIO BASE, S.L.;1;Madrid-Norte;28109.0;6;Alcobendas;0.0;Sin distrito;448229.0;4484508.0;1981-06-25
28032626;ACADEMIA CERVANTES - CENTRO DE EPA;37;CPRIEPA;CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS;PRIVADO;CEFERINO FERNANDEZ VALENCIA;1;Madrid-Norte;0.0;6;Alcobendas;0.0;Sin distrito;445683.5;4487864.5;1981-05-07
28032638;PADRE MANYANET;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;CONGREGACION RR. HIJOS DE LA SAGRADA FAMILIA;1;Madrid-Norte;28108.0;6;Alcobendas;0.0;Sin distrito;443570.0;4489086.0;1981-07-30
28032641;SEGRE;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;M. ASUNCION GONZALEZ DOMINGUEZ;2;Madrid-Sur;0.0;7;Alcorcón;0.0;Sin distrito;430014.5;4466431.0;1981-06-25
28032651;GONDOLA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;JUANA MARIA BARRANCO CHECA;2;Madrid-Sur;28940.0;58;Fuenlabrada;0.0;Sin distrito;431716.0;4460216.0;1981-07-16
28032663;AMGLO;53;CPR FP;CENTRO PRIVADO DE FORMACION PROFESIONAL;PRIVADO;ALBERTO MTNEZ. DE LA RIVA PATIÑO;2;Madrid-Sur;0.0;58;Fuenlabrada;0.0;Sin distrito;431716.0;4460216.0;1981-07-30
28032675;TIRSO DE MOLINA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;EMILIO LORENTE NAVARRO;2;Madrid-Sur;28904.0;65;Getafe;0.0;Sin distrito;437822.0;4462327.0;1981-06-25
28032687;VIRGEN DE PEÑAS ALTAS;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;M. CARMEN GARCIA ALONSO;2;Madrid-Sur;28902.0;65;Getafe;0.0;Sin distrito;437822.0;4462327.0;1981-07-16
28032699;SAN POL II;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO;DIAZ MARTIN JUAN FRANCISCO;5;Madrid-Capital;0.0;79;Madrid;13.0;Puente de Vallecas;441846.0;4475551.5;1981-06-11
28032705;MALASAÑA - CENTRO DE EPA;37;CPRIEPA;CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS;PRIVADO;VICENTE SANCHEZ Y CARLOS J. ESCOBAR;5;Madrid-Capital;0.0;79;Madrid;1.0;Centro;441846.0;4475551.5;1981-03-11
28032717;GINER - CENTRO DE EPA;37;CPRIEPA;CENTRO PRIVADO DE EDUCACIÓN DE PERSONAS ADULTAS;PRIVADO;GINER S.A.;5;Madrid-Capital;0.0;79;Madrid;10.0;Latina;441846.0;4475551.5;1981-03-11
28032729;MAGDALENA AULINA;4;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO;MARIA TERESA FIGUERAS PAHI;5;Madrid-Capital;28033.0;79;Madrid;15.0;Ciudad Lineal;443739.0;4479460.0;1981-07-09
28032730;MARIA AUXILIADORA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;JUAN REAL CALVENTE;5;Madrid-Capital;0.0;79;Madrid;15.0;Ciudad Lineal;441846.0;4475551.5;1981-07-16
28032742;OPORTO;50;IFP;INSTITUTO DE FORMACION PROFESIONAL;PÚBLICO;MINISTERIO DEL INTERIOR;5;Madrid-Capital;0.0;79;Madrid;11.0;Carabanchel;441846.0;4475551.5;1981-07-21
28032754;MIRADOR DE CORDOBA;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;MARIA PILAR ARELLANO GARCIA;2;Madrid-Sur;0.0;92;Móstoles;0.0;Sin distrito;426495.0;4463824.0;1981-07-16
28032766;AULA DE CARITAS Y PROMOCION HUMANA-CEA;31;CEPA;CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS;PÚBLICO;AYUNTAMIENTO Y CARITAS PARROQUIAL PINTO;2;Madrid-Sur;0.0;113;Pinto;0.0;Sin distrito;440789.0;4455583.0;1981-05-07
28032778;CISNES II, LOS;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;ANTONIO BARCELO MOYA;4;Madrid-Oeste;28230.0;127;Rozas de Madrid, Las;0.0;Sin distrito;424325.0;4485791.0;1981-06-25
28032781;PRINCIPITO, EL;2;CPR PRE;CENTRO PRIVADO DE EDUCACION PREESCOLAR;PRIVADO;VICTORIA ALONSO FERNANDEZ;4;Madrid-Oeste;28250.0;152;Torrelodones;0.0;Sin distrito;420768.0;4492170.5;1981-07-16
28032791;EUGENIO MARIA DE HOSTOS;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;5;Madrid-Capital;28039.0;79;Madrid;9.0;Moncloa-Aravaca;439127.0;4480076.0;1981-08-03
28032808;COLEGIO JAPONES DE MADRID (ALUM. EXTR.);94;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;EMBAJADA DEL JAPON EN ESPAÑA;5;Madrid-Capital;28023.0;79;Madrid;9.0;Moncloa-Aravaca;429669.0;4480541.0;1981-07-29
28032811;COLEGIO ANA PELLEGRINI;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;SAN JOAQUIN Y SANTA ANA, S.A.;3;Madrid-Este;28804.0;5;Alcalá de Henares;0.0;Sin distrito;470615.0;4481798.0;1981-09-03
28032821;COLEGIO LIBIO DE MADRID (LIBIA, ALUM. EXTR.);94;CEXTRAN ESP;CENTRO DOCENTE EXTRANJERO EN ESPAÑA;PRIVADO;EMBAJADA LIBIA;5;Madrid-Capital;28002.0;79;Madrid;5.0;Chamartín;442187.0;4477447.0;1981-09-03
28032833;METRODORA FORMACIÓN PROFESIONAL - AYALA;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO;METRODORA FORMACIÓN PROFESIONAL, S.A.;5;Madrid-Capital;28009.0;79;Madrid;4.0;Salamanca;443196.0;4475382.0;1981-09-22
